Question,Ground Truth Answer,LLM Answer,Match,Relevant Documents,Non-Relevant Documents
"Which school was opened first, Carlisle School or Triam Udom Suksa School?",Triam Udom Suksa School,"[/INST] Yes I will reason and generate the answer </s><s>[INST] Question: Which school was opened first, Carlisle School or Triam Udom Suksa School?
Context: Triam Udom Suksa Pattanakarn School (, commonly abbreviated as Triampat, is a high school located in Bangkok, Thailand. It admits lower-secondary and upper-secondary students (""mathayom"" 1–6, equivalent to grades 7–12). Founded in 1978 as a campus school of Triam Udom Suksa School, Bangkok, Thailand which is preparatory school for Chulalongkorn University. Triam Udom Suksa Pattanakarn School has among the top 3 highest university entry rates for Thai high-schools, and its students consistently score among the top in national standardized tests.
Answer: [/INST]  Based on the information provided in the context, the answer to the question ""Which school was opened first, Carlisle School or Triam Udom Suksa School?"" is:

Triam Udom Suksa School.

According to the context, Triam Udom Suksa School was founded in 1978 as a campus school of Triam Udom Suksa School, Bangkok, Thailand, which is a preparatory school for Chulalongkorn University. Therefore, Triam Udom Suksa School was established before Carlisle School.",True,"Triam Udom Suksa Pattanakarn School (, commonly abbreviated as Triampat, is a high school located in Bangkok, Thailand. It admits lower-secondary and upper-secondary students (""mathayom"" 1–6, equivalent to grades 7–12). Founded in 1978 as a campus school of Triam Udom Suksa School, Bangkok, Thailand which is preparatory school for Chulalongkorn University. Triam Udom Suksa Pattanakarn School has among the top 3 highest university entry rates for Thai high-schools, and its students consistently score among the top in national standardized tests.",
What is the place of birth of the composer of film The Charming Young Lady (Film)?,Moravské Budějovice,,False,Planet of the Apes Created by Pierre Boulle Original work La Planète des singes (1963) Print publications Novel (s) La Planète des singes (1963) Comics List of comics Films and television Film (s) Original series Planet of the Apes (1968) Beneath the Planet of the Apes (1970) Escape from the Planet of the Apes (1971) Conquest of the Planet of the Apes (1972) Battle for the Planet of the Apes (1973) Remake Planet of the Apes (2001) Reboot series Rise of the Planet of the Apes (2011) Dawn of the Planet of the Apes (2014) War for the Planet of the Apes (2017) Television series Planet of the Apes (1974) Return to the Planet of the Apes (1975 -- 1976) Games Video game (s) Planet of the Apes (2001) Revenge of the Apes (2003) Planet of the Apes: Last Frontier (2017),
Where did Beatrice Of Bohemia's husband die?,Brandenburg an der Havel,Margrave Otto III died in the Battle of Dürnkrut in 1278.,False,Beatrice of Bohemia (1225–1290) was a daughter of King Wenceslaus I of Bohemia and his wife Kunigunde of Hohenstaufen. She married Margrave Otto III and was the mother of:,
What is the place of birth of the director of film The Admirer?,Kishinev,"The director of the film ""The Admirer"" is [Name].",False,There have been a number of manifestos related to film. These propose the author/ s feelings and briefing on the how and why of film:,
Who is Archduchess Maria Antonia Of Austria (1899–1977)'s maternal grandfather?,"Carlos, Duke of Madrid",Final Answer: King Alphonso of Bourbon-Two Sicilies,False,Archduchess María of Austria( née Princess María of Bourbon- Two Sicilies; born 5 April 1967) is a princess of Bourbon- Two Sicilies and the wife of Archduke Simeon of Austria.,
Where did the director of film Carbon (Film) study?,Film and Television Institute of India,,False,There have been a number of manifestos related to film. These propose the author/ s feelings and briefing on the how and why of film:,
What is the place of birth of the director of film The Merry Wives?,Hradec Králové,,False,The Merry Wives of Windsor is an English play by William Shakespeare which was first published in 1602. The Merry Wives of Windsor may also refer to:,
"Who died later, Henry Norrström or Wilford Bacon Hoggatt?",Henry Norrström,"[/INST] Yes I will reason and generate the answer </s><s>[INST] Question: Who died later, Henry Norrström or Wilford Bacon Hoggatt?
Context: Wilford Bacon Hoggatt (September 11, 1865 – February 26, 1938) was an American naval officer and businessman who served as the sixth Governor of the District of Alaska.
Answer: [/INST]  Based on the information provided in the context, Wilford Bacon Hoggatt died later than Henry Norrström. Wilford Bacon Hoggatt was born on September 11, 1865 and died on February 26, 1938, while Henry Norrström's death date is not provided in the context. Therefore, the answer to the question is:

Final Answer: Wilford Bacon Hoggatt died later than Henry Norrström.",True,"Wilford Bacon Hoggatt (September 11, 1865 – February 26, 1938) was an American naval officer and businessman who served as the sixth Governor of the District of Alaska.",
Where was the place of death of the composer of song Love Is Here To Stay?,Hollywood,"[/INST] Yes I will reason and generate the answer </s><s>[INST] Question: Where was the place of death of the composer of song Love Is Here To Stay?
Context: Where Are You My Love? may refer to:
Answer: [/INST]  The composer of the song ""Love Is Here to Stay"" is George Gershwin.

The context you provided is ""Where Are You My Love?"", which is another song by George Gershwin. Therefore, the answer to the question ""Where was the place of death of the composer of song Love Is Here To Stay?"" is ""New York City, where George Gershwin passed away on July 11, 1937.""",False,Where Are You My Love? may refer to:,
"Which film was released first, Failure To Launch or Mako: The Jaws Of Death?",Mako: The Jaws Of Death,"[/INST] Yes I will reason and generate the answer </s><s>[INST] Question: Which film was released first, Failure To Launch or Mako: The Jaws Of Death?
Context: Mako: The Jaws of Death is a 1976 thriller film directed by William Grefe. The film is about a brooding loner who accidentally learns that he has a telepathic and emotional connection with sharks. He eventually rebukes society and sets out to protect sharks from people. The film was set and shot on location in Key West, Florida. This film is one of the first in the wave of films that sought to capitalize on the popularity of the feature film,"" Jaws""( 1975). "" Mako: The Jaws of Death"", with its sympathetic portrayal of sharks as the real"" victims"" of human exploitation, is notable in the maritime horror genre for having depicted the sharks as the heroes and man as the villain.
Answer: [/INST]  Based on the information provided in the context, the film ""Mako: The Jaws of Death"" was released first. The context states that ""Mako: The Jaws of Death"" is a 1976 thriller film directed by William Grefe, which means that it was released in 1976, while ""Failure to Launch"" is not mentioned in the context. Therefore, the answer is [Mako: The Jaws of Death].",True,"Mako: The Jaws of Death is a 1976 thriller film directed by William Grefe. The film is about a brooding loner who accidentally learns that he has a telepathic and emotional connection with sharks. He eventually rebukes society and sets out to protect sharks from people. The film was set and shot on location in Key West, Florida. This film is one of the first in the wave of films that sought to capitalize on the popularity of the feature film,"" Jaws""( 1975). "" Mako: The Jaws of Death"", with its sympathetic portrayal of sharks as the real"" victims"" of human exploitation, is notable in the maritime horror genre for having depicted the sharks as the heroes and man as the villain.",
Where does Bernhard Bielenstein's father work at?,St. Petersburg Academy of Sciences,"[/INST] Yes I will reason and generate the answer </s><s>[INST] Question: Where does Bernhard Bielenstein's father work at?
Context: Bernhard Max August Bielenstein (– 14 April 1959) was a Baltic German architect. Bernhard Bielenstein was born in Doblen in a family of pastor, linguist and ethnographer August Johann Gottfried Bielenstein. He studied at the Riga Polytechnic Institute (present-day Riga Technical University). He graduated in 1904, and thereafter continued his studies in Berlin. In 1905 he set up his own architectural firm in Riga. In addition, he worked at the Riga Mortgage Association. During World War I, he worked at different military offices in Pskov and Vitebsk. From 1918, he again worked as an architect in Riga. In 1939, he moved to Germany. He died in Heilbronn. In Riga he designed more than 30 residential buildings, mostly in a rationalistic form of Art Nouveau, though some of his buildings also bear influences from Latvian National Romantic style.
Answer: [/INST]  Based on the information provided in the context, Bernhard Bielenstein's father worked at the Riga Mortgage Association.",False,"Bernhard Max August Bielenstein (– 14 April 1959) was a Baltic German architect. Bernhard Bielenstein was born in Doblen in a family of pastor, linguist and ethnographer August Johann Gottfried Bielenstein. He studied at the Riga Polytechnic Institute (present-day Riga Technical University). He graduated in 1904, and thereafter continued his studies in Berlin. In 1905 he set up his own architectural firm in Riga. In addition, he worked at the Riga Mortgage Association. During World War I, he worked at different military offices in Pskov and Vitebsk. From 1918, he again worked as an architect in Riga. In 1939, he moved to Germany. He died in Heilbronn. In Riga he designed more than 30 residential buildings, mostly in a rationalistic form of Art Nouveau, though some of his buildings also bear influences from Latvian National Romantic style.",
"What is the place of birth of Frederick, Prince Of Hohenzollern's mother?",Zürich,"[/INST] Yes I will reason and generate the answer </s><s>[INST] Question: What is the place of birth of Frederick, Prince Of Hohenzollern's mother?
Context: Friedrich Wilhelm, Prince of Hohenzollern (3 February 1924– 16 September 2010) was the head of the Princely House of Hohenzollern for over 45 years.
Answer: [/INST]  Based on the information provided in the context, the place of birth of Friedrich Wilhelm, Prince of Hohenzollern's mother is not specified. Therefore, I cannot provide an answer to the question.",False,"Friedrich Wilhelm, Prince of Hohenzollern (3 February 1924– 16 September 2010) was the head of the Princely House of Hohenzollern for over 45 years.",
